14 14 1.000000 1.000000
1 1 4.850000e-01
1 2 4.820000e-01
1 3 4.780000e-01
1 4 4.740000e-01
1 5 4.720000e-01
1 6 4.720000e-01
1 7 4.730000e-01
1 8 4.730000e-01
1 9 4.740000e-01
1 10 4.710000e-01
1 11 4.660000e-01
1 12 4.620000e-01
1 13 4.600000e-01
1 14 4.850000e-01
2 1 4.900000e-01
2 2 4.850000e-01
2 3 4.810000e-01
2 4 4.760000e-01
2 5 4.750000e-01
2 6 4.800000e-01
2 7 4.800000e-01
2 8 4.780000e-01
2 9 4.760000e-01
2 10 4.700000e-01
2 11 4.650000e-01
2 12 4.630000e-01
2 13 4.640000e-01
2 14 4.900000e-01
3 1 4.960000e-01
3 2 4.910000e-01
3 3 4.850000e-01
3 4 4.770000e-01
3 5 4.780000e-01
3 6 4.850000e-01
3 7 4.810000e-01
3 8 4.770000e-01
3 9 4.780000e-01
3 10 4.700000e-01
3 11 4.620000e-01
3 12 4.660000e-01
3 13 4.720000e-01
3 14 4.960000e-01
4 1 4.950000e-01
4 2 4.880000e-01
4 3 4.830000e-01
4 4 4.790000e-01
4 5 4.790000e-01
4 6 4.810000e-01
4 7 4.760000e-01
4 8 4.700000e-01
4 9 4.700000e-01
4 10 4.660000e-01
4 11 4.650000e-01
4 12 4.700000e-01
4 13 4.770000e-01
4 14 4.950000e-01
5 1 4.910000e-01
5 2 4.860000e-01
5 3 4.830000e-01
5 4 4.820000e-01
5 5 4.790000e-01
5 6 4.780000e-01
5 7 4.720000e-01
5 8 4.680000e-01
5 9 4.650000e-01
5 10 4.650000e-01
5 11 4.640000e-01
5 12 4.710000e-01
5 13 4.770000e-01
5 14 4.910000e-01
6 1 4.910000e-01
6 2 4.880000e-01
6 3 4.860000e-01
6 4 4.840000e-01
6 5 4.790000e-01
6 6 4.750000e-01
6 7 4.700000e-01
6 8 4.650000e-01
6 9 4.670000e-01
6 10 4.660000e-01
6 11 4.690000e-01
6 12 4.750000e-01
6 13 4.770000e-01
6 14 4.910000e-01
7 1 4.930000e-01
7 2 4.890000e-01
7 3 4.890000e-01
7 4 4.820000e-01
7 5 4.790000e-01
7 6 4.710000e-01
7 7 4.690000e-01
7 8 4.660000e-01
7 9 4.700000e-01
7 10 4.720000e-01
7 11 4.730000e-01
7 12 4.750000e-01
7 13 4.740000e-01
7 14 4.930000e-01
8 1 4.890000e-01
8 2 4.860000e-01
8 3 4.840000e-01
8 4 4.810000e-01
8 5 4.760000e-01
8 6 4.710000e-01
8 7 4.680000e-01
8 8 4.690000e-01
8 9 4.780000e-01
8 10 4.770000e-01
8 11 4.800000e-01
8 12 4.760000e-01
8 13 4.730000e-01
8 14 4.890000e-01
9 1 4.930000e-01
9 2 4.850000e-01
9 3 4.780000e-01
9 4 4.770000e-01
9 5 4.730000e-01
9 6 4.690000e-01
9 7 4.700000e-01
9 8 4.750000e-01
9 9 4.810000e-01
9 10 4.800000e-01
9 11 4.790000e-01
9 12 4.760000e-01
9 13 4.730000e-01
9 14 4.930000e-01
10 1 4.880000e-01
10 2 4.840000e-01
10 3 4.790000e-01
10 4 4.750000e-01
10 5 4.710000e-01
10 6 4.710000e-01
10 7 4.760000e-01
10 8 4.810000e-01
10 9 4.800000e-01
10 10 4.780000e-01
10 11 4.760000e-01
10 12 4.740000e-01
10 13 4.740000e-01
10 14 4.880000e-01
11 1 4.850000e-01
11 2 4.810000e-01
11 3 4.780000e-01
11 4 4.760000e-01
11 5 4.710000e-01
11 6 4.710000e-01
11 7 4.770000e-01
11 8 4.830000e-01
11 9 4.790000e-01
11 10 4.750000e-01
11 11 4.730000e-01
11 12 4.720000e-01
11 13 4.710000e-01
11 14 4.850000e-01
12 1 4.860000e-01
12 2 4.830000e-01
12 3 4.800000e-01
12 4 4.750000e-01
12 5 4.730000e-01
12 6 4.740000e-01
12 7 4.800000e-01
12 8 4.810000e-01
12 9 4.780000e-01
12 10 4.750000e-01
12 11 4.720000e-01
12 12 4.690000e-01
12 13 4.670000e-01
12 14 4.860000e-01
13 1 4.870000e-01
13 2 4.840000e-01
13 3 4.790000e-01
13 4 4.740000e-01
13 5 4.750000e-01
13 6 4.760000e-01
13 7 4.810000e-01
13 8 4.800000e-01
13 9 4.760000e-01
13 10 4.740000e-01
13 11 4.710000e-01
13 12 4.670000e-01
13 13 4.660000e-01
13 14 4.870000e-01
14 1 4.850000e-01
14 2 4.820000e-01
14 3 4.780000e-01
14 4 4.740000e-01
14 5 4.720000e-01
14 6 4.720000e-01
14 7 4.730000e-01
14 8 4.730000e-01
14 9 4.740000e-01
14 10 4.710000e-01
14 11 4.660000e-01
14 12 4.620000e-01
14 13 4.600000e-01
14 14 4.850000e-01
