  65.336    0.00000    5.000
  60.336    0.00000    5.000
  55.336    0.00000    5.000
  50.336    0.00000    5.000
  45.336    0.00000    5.000
  40.336    0.00000    5.000
  39.836    0.00000    5.000
  39.340    0.00000    5.000
  38.844    0.00000    5.000
  38.348    0.00000    5.000
  37.853    0.00000    5.000
  37.357    0.00000    5.000
  36.861    0.00000    5.000
  36.365    0.00000    5.000
  35.870    0.00000    5.000
  35.374    0.00000    5.000
  34.878    0.00000    5.000
  34.382    0.00000    5.000
  33.887    0.00000    5.000
  33.391    0.00000    5.000
  32.895    0.00000    5.000
  32.399    0.00000    5.000
  31.904    0.00000    5.000
  31.408    0.00000    5.000
  30.912    0.00000    5.000
  30.416    0.00000    5.000
  29.921    0.00000    5.000
  29.425    0.00000    5.000
  28.929    0.00000    5.000
  28.433    0.00000    5.000
  27.938    0.00000    5.000
  27.442    0.00000    5.000
  26.946    0.00000    5.000
  26.450    0.00000    5.000
  25.955    0.00000    5.000
  25.459    0.00000    5.000
  24.963    0.00000    5.000
  24.467    0.00000    5.000
  23.972    0.00000    5.000
  23.476    0.00000    5.000
  22.980    0.00000    5.000
  22.484    0.00000    5.000
  21.989    0.00000    5.000
  21.493    0.00000    5.000
  20.997    0.00000    5.000
  20.501    0.00000    5.000
  20.202    0.00000    5.000
  20.099    0.00000    5.000
  19.996    0.00000    5.000
  19.893    0.00000    5.000
  19.790    0.00000    5.000
  19.688    0.00000    5.000
  19.585    0.00000    5.000
  19.482    0.00000    5.000
  19.379    0.00000    5.000
  19.276    0.00000    5.000
  19.173    0.00000    5.000
  19.070    0.00000    5.000
  18.967    0.00000    5.000
  18.864    0.00000    5.000
  18.762    0.00000    5.000
  18.659    0.00000    5.000
  18.556    0.00000    5.000
  18.453    0.00000    5.000
  18.350    0.00000    5.000
  18.247    0.00000    5.000
  18.144    0.00000    5.000
  18.041    0.00000    5.000
  17.938    0.00000    5.000
  17.835    0.00000    5.000
  17.733    0.00000    5.000
  17.630    0.00000    5.000
  17.527    0.00000    5.000
  17.424    0.00000    5.000
  17.321    0.00000    5.000
  17.218    0.00000    5.000
  17.115    0.00000    5.000
  17.012    0.00000    5.000
  16.909    0.00000    5.000
  16.807    0.00000    5.000
  16.704    0.00000    5.000
  16.601    0.00000    5.000
  16.498    0.00000    5.000
  16.395    0.00000    5.000
  16.292    0.00000    5.000
  16.189    0.00000    5.000
  16.086    0.00000    5.000
  15.983    0.00000    5.000
  15.881    0.00000    5.000
  15.778    0.00000    5.000
  15.675    0.00000    5.000
  15.572    0.00000    5.000
  15.469    0.00000    5.000
  15.366    0.00000    5.000
  15.263    0.00000    5.000
  15.160    0.00000    5.000
  15.057    0.00000    5.000
  14.955    0.00000    5.000
  14.852    0.00000    5.000
  14.749    0.00000    5.000
  14.646    0.00000    5.000
  14.543    0.00000    5.000
  14.440    0.00000    5.000
  14.337    0.00000    5.000
  14.234    0.00000    5.000
  14.131    0.00000    5.000
  14.029    0.00000    5.000
  13.926    0.00000    5.000
  13.823    0.00000    5.000
  13.720    0.00000    5.000
  13.617    0.00000    5.000
  13.514    0.00000    5.000
  13.411    0.00000    5.000
  13.308    0.00000    5.000
  13.205    0.00000    5.000
  13.102    0.00000    5.000
  13.000    0.00000    5.000
  12.897    0.00000    5.000
  12.794    0.00000    5.000
  12.691    0.00000    5.000
  12.588    0.00000    5.000
  12.485    0.00000    5.000
  12.382    0.00000    5.000
  12.279    0.00000    5.000
  12.176    0.00000    5.000
  12.074    0.00000    5.000
  11.971    0.00000    5.000
  11.868    0.00000    5.000
  11.765    0.00000    5.000
  11.662    0.00000    5.000
  11.559    0.00000    5.000
  11.456    0.00000    5.000
  11.353    0.00000    5.000
  11.250    0.00000    5.000
  11.148    0.00000    5.000
  11.045    0.00000    5.000
  10.942    0.00000    5.000
  10.839    0.00000    5.000
  10.736    0.00000    5.000
  10.633    0.00000    5.000
  10.530    0.00000    5.000
  10.427    0.00000    5.000
  10.324    0.00000    5.000
  10.222    0.00000    5.000
  10.119    0.00000    5.000
  10.016    0.00000    5.000
   9.913    0.00000    5.000
   9.810    0.00000    5.000
   9.707    0.00000    5.000
   9.604    0.00000    5.000
   9.501    0.00000    5.000
   9.398    0.00000    5.000
   9.296    0.00000    5.000
   9.193    0.00000    5.000
   9.090    0.00000    5.000
   8.987    0.00000    5.000
   8.884    0.00000    5.000
   8.781    0.00000    5.000
   8.678    0.00000    5.000
   8.575    0.00000    5.000
   8.472    0.00037   24.320
   8.370    0.00033   24.474
   8.267    0.00042   25.604
   8.164    0.00030   25.317
   8.061    0.00063   27.647
   7.958    0.00059   27.916
   7.855    0.00000    5.000
   7.752    0.00000    5.000
   7.649    0.00000    5.000
   7.546    0.00000    5.000
   7.443    0.00000    5.000
   7.341    0.00000    5.000
   7.238    0.00000    5.000
   7.135    0.00000    5.000
   7.032    0.00000    5.000
   6.929    0.00000    5.000
   6.826    0.00000    5.000
   6.723    0.00000    5.000
   6.620    0.00000    5.000
   6.517    0.00000    5.000
   6.415    0.00000    5.000
   6.312    0.00000    5.000
   6.209    0.00000    5.000
   6.106    0.00000    5.000
   6.003    0.00000    5.000
   5.900    0.00000    5.000
   5.797    0.00000    5.000
   5.694    0.00000    5.000
   5.591    0.00000    5.000
   5.489    0.00000    5.000
   5.386    0.00000    5.000
   5.283    0.00000    5.000
   5.180    0.00000    5.000
   5.077    0.00000    5.000
   4.974    0.00000    5.000
