16 34 1.000000 1.000000
1 1 1.000000e-07
1 2 1.000000e-07
1 3 1.000000e-07
1 4 1.000000e-07
1 5 1.000000e-07
1 6 1.000000e-07
1 7 1.000000e-07
1 8 1.000000e-07
1 9 1.000000e-07
1 10 1.000000e-07
1 11 1.000000e-07
1 12 1.000000e-07
1 13 1.000000e-07
1 14 1.000000e-07
1 15 1.000000e-07
1 16 1.000000e-07
1 17 1.000000e-07
1 18 1.000000e-07
1 19 1.000000e-07
1 20 1.000000e-07
1 21 1.000000e-07
1 22 1.000000e-07
1 23 1.000000e-07
1 24 1.000000e-07
1 25 1.000000e-07
1 26 1.000000e-07
1 27 1.000000e-07
1 28 1.000000e-07
1 29 1.000000e-07
1 30 1.000000e-07
1 31 1.000000e-07
1 32 1.000000e-07
1 33 1.000000e-07
1 34 1.000000e-07
2 1 1.000000e-07
2 2 1.000000e-07
2 3 1.000000e-07
2 4 1.000000e-07
2 5 1.000000e-07
2 6 1.000000e-07
2 7 1.000000e-07
2 8 1.000000e-07
2 9 1.000000e-07
2 10 1.000000e-07
2 11 1.000000e-07
2 12 1.000000e-07
2 13 1.000000e-07
2 14 1.000000e-07
2 15 1.000000e-07
2 16 1.000000e-07
2 17 1.000000e-07
2 18 1.000000e-07
2 19 1.000000e-07
2 20 1.000000e-07
2 21 1.000000e-07
2 22 1.000000e-07
2 23 1.000000e-07
2 24 1.000000e-07
2 25 1.000000e-07
2 26 1.000000e-07
2 27 1.000000e-07
2 28 1.000000e-07
2 29 1.000000e-07
2 30 1.000000e-07
2 31 1.000000e-07
2 32 1.000000e-07
2 33 1.000000e-07
2 34 1.000000e-07
3 1 1.000000e-07
3 2 1.000000e-07
3 3 1.000000e-07
3 4 1.000000e-07
3 5 1.000000e-07
3 6 1.000000e-07
3 7 1.000000e-07
3 8 1.000000e-07
3 9 1.000000e-07
3 10 1.000000e-07
3 11 1.000000e-07
3 12 1.000000e-07
3 13 1.000000e-07
3 14 1.000000e-07
3 15 1.000000e-07
3 16 1.000000e-07
3 17 1.000000e-07
3 18 1.000000e-07
3 19 1.000000e-07
3 20 1.000000e-07
3 21 1.000000e-07
3 22 1.000000e-07
3 23 1.000000e-07
3 24 1.000000e-07
3 25 1.000000e-07
3 26 1.000000e-07
3 27 1.000000e-07
3 28 1.000000e-07
3 29 1.000000e-07
3 30 1.000000e-07
3 31 1.000000e-07
3 32 1.000000e-07
3 33 1.000000e-07
3 34 1.000000e-07
4 1 1.000000e-07
4 2 1.000000e-07
4 3 1.000000e-07
4 4 1.000000e-07
4 5 1.000000e-07
4 6 1.000000e-07
4 7 1.000000e-07
4 8 1.000000e-07
4 9 1.000000e-07
4 10 1.000000e-07
4 11 1.000000e-07
4 12 1.000000e-07
4 13 1.000000e-07
4 14 1.000000e-07
4 15 1.000000e-07
4 16 1.000000e-07
4 17 1.000000e-07
4 18 1.000000e-07
4 19 1.000000e-07
4 20 1.000000e-07
4 21 1.000000e-07
4 22 1.000000e-07
4 23 1.000000e-07
4 24 1.000000e-07
4 25 1.000000e-07
4 26 1.000000e-07
4 27 1.000000e-07
4 28 1.000000e-07
4 29 1.000000e-07
4 30 1.000000e-07
4 31 1.000000e-07
4 32 1.000000e-07
4 33 1.000000e-07
4 34 1.000000e-07
5 1 1.000000e-07
5 2 1.000000e-07
5 3 1.000000e-07
5 4 1.000000e-07
5 5 1.000000e-07
5 6 1.000000e-07
5 7 1.000000e-07
5 8 1.000000e-07
5 9 1.000000e-07
5 10 1.000000e-07
5 11 1.000000e-07
5 12 1.000000e-07
5 13 1.000000e-07
5 14 1.000000e-07
5 15 1.000000e-07
5 16 1.000000e-07
5 17 1.000000e-07
5 18 1.000000e-07
5 19 1.000000e-07
5 20 1.000000e-07
5 21 1.000000e-07
5 22 1.000000e-07
5 23 1.000000e-07
5 24 1.000000e-07
5 25 1.000000e-07
5 26 1.000000e-07
5 27 1.000000e-07
5 28 1.000000e-07
5 29 1.000000e-07
5 30 1.000000e-07
5 31 1.000000e-07
5 32 1.000000e-07
5 33 1.000000e-07
5 34 1.000000e-07
6 1 1.000000e-07
6 2 1.000000e-07
6 3 1.000000e-07
6 4 1.000000e-07
6 5 1.000000e-07
6 6 1.000000e-07
6 7 1.000000e-07
6 8 1.000000e-07
6 9 1.000000e-07
6 10 1.000000e-07
6 11 1.000000e-07
6 12 1.000000e-07
6 13 1.000000e-07
6 14 1.000000e-07
6 15 1.000000e-07
6 16 1.000000e-07
6 17 1.000000e-07
6 18 1.000000e-07
6 19 1.000000e-07
6 20 1.000000e-07
6 21 1.000000e-07
6 22 1.000000e-07
6 23 1.000000e-07
6 24 1.000000e-07
6 25 1.000000e-07
6 26 1.000000e-07
6 27 1.000000e-07
6 28 1.000000e-07
6 29 1.000000e-07
6 30 1.000000e-07
6 31 1.000000e-07
6 32 1.000000e-07
6 33 1.000000e-07
6 34 1.000000e-07
7 1 1.000000e-07
7 2 1.000000e-07
7 3 1.000000e-07
7 4 1.000000e-07
7 5 1.000000e-07
7 6 1.000000e-07
7 7 1.000000e-07
7 8 1.000000e-07
7 9 1.000000e-07
7 10 1.000000e-07
7 11 1.000000e-07
7 12 1.000000e-07
7 13 1.000000e-07
7 14 1.000000e-07
7 15 1.000000e-07
7 16 1.000000e-07
7 17 1.000000e-07
7 18 1.000000e-07
