  65.331    0.00000
  60.331    0.00000
  55.331    0.00000
  50.331    0.00000
  45.331    0.00000
  40.331    0.00000
  39.831    0.00000
  39.335    0.00000
  38.839    0.00000
  38.344    0.00000
  37.848    0.00000
  37.352    0.00000
  36.856    0.00000
  36.361    0.00000
  35.865    0.00000
  35.369    0.00000
  34.873    0.00000
  34.377    0.00000
  33.882    0.00000
  33.386    0.00000
  32.890    0.00000
  32.394    0.00000
  31.899    0.00000
  31.403    0.00000
  30.907    0.00000
  30.411    0.00000
  29.916    0.00000
  29.420    0.00000
  28.924    0.00000
  28.428    0.00000
  27.933    0.00000
  27.437    0.00000
  26.941    0.00000
  26.445    0.00000
  25.950    0.00000
  25.454    0.00000
  24.958    0.00000
  24.462    0.00000
  23.967    0.00000
  23.471    0.00000
  22.975    0.00000
  22.479    0.00000
  21.984    0.00000
  21.488    0.00000
  20.992    0.00000
  20.496    0.00000
  20.197    0.00000
  20.094    0.00000
  19.991    0.00000
  19.888    0.00000
  19.786    0.00000
  19.683    0.00000
  19.580    0.00000
  19.477    0.00000
  19.374    0.00000
  19.271    0.00000
  19.168    0.00000
  19.065    0.00000
  18.962    0.00000
  18.860    0.00000
  18.757    0.00000
  18.654    0.00000
  18.551    0.00000
  18.448    0.00000
  18.345    0.00000
  18.242    0.00000
  18.139    0.00000
  18.036    0.00000
  17.934    0.00000
  17.831    0.00000
  17.728    0.00000
  17.625    0.00000
  17.522    0.00000
  17.419    0.00000
  17.316    0.00000
  17.213    0.00000
  17.110    0.00000
  17.007    0.00000
  16.905    0.00000
  16.802    0.00000
  16.699    0.00000
  16.596    0.00000
  16.493    0.00000
  16.390    0.00000
  16.287    0.00000
  16.184    0.00000
  16.081    0.00000
  15.979    0.00000
  15.876    0.00000
  15.773    0.00000
  15.670    0.00000
  15.567    0.00000
  15.464    0.00000
  15.361    0.00000
  15.258    0.00000
  15.155    0.00000
  15.053    0.00000
  14.950    0.00000
  14.847    0.00000
  14.744    0.00000
  14.641    0.00000
  14.538    0.00000
  14.435    0.00000
  14.332    0.00000
  14.229    0.00000
  14.127    0.00000
  14.024    0.00000
  13.921    0.00000
  13.818    0.00000
  13.715    0.00000
  13.612    0.00000
  13.509    0.00000
  13.406    0.00000
  13.303    0.00000
  13.200    0.00000
  13.098    0.00000
  12.995    0.00000
  12.892    0.00000
  12.789    0.00000
  12.686    0.00000
  12.583    0.00000
  12.480    0.00000
  12.377    0.00000
  12.274    0.00000
  12.172    0.00000
  12.069    0.00000
  11.966    0.00000
  11.863    0.00000
  11.760    0.00000
  11.657    0.00000
  11.554    0.00000
  11.451    0.00000
  11.348    0.00000
  11.246    0.00000
  11.143    0.00000
  11.040    0.00000
  10.937    0.00000
  10.834    0.00000
  10.731    0.00000
  10.628    0.00000
  10.525    0.00000
  10.422    0.00000
  10.320    0.00000
  10.217    0.00000
  10.114    0.00000
  10.011    0.00000
   9.908    0.00000
   9.805    0.00000
   9.702    0.00000
   9.599    0.00000
   9.496    0.00000
   9.394    0.00000
   9.291    0.00000
   9.188    0.00000
   9.085    0.00000
   8.982    0.00000
   8.879    0.00000
   8.776    0.00000
   8.673    0.00000
   8.570    0.00000
   8.468    0.00000
   8.365    0.00000
   8.262    0.00000
   8.159    0.00000
   8.056    0.00000
   7.953    0.00000
   7.850    0.00000
   7.747    0.00000
   7.644    0.00000
   7.541    0.00000
   7.439    0.00000
   7.336    0.00000
   7.233    0.00000
   7.130    0.00000
   7.027    0.00000
   6.924    0.00000
   6.821    0.00000
   6.718    0.00000
   6.615    0.00000
   6.513    0.00000
   6.410    0.00000
   6.307    0.00000
   6.204    0.00000
   6.101    0.00000
   5.998    0.00000
   5.895    0.00000
   5.792    0.00000
   5.689    0.00000
   5.587    0.00000
   5.484    0.00000
   5.381    0.00000
   5.278    0.00000
   5.175    0.00000
   5.072    0.00000
   4.969    0.00000
   4.866    0.00000
   4.763    0.00000
   4.661    0.00000
   4.558    0.00000
   4.455    0.00000
   4.352    0.00000
   4.249    0.00000
   4.146    0.00000
   4.043    0.00000
   3.940    0.00000
   3.837    0.00000
   3.735    0.00000
   3.632    0.00000
   3.529    0.00000
   3.426    0.00000
   3.323    0.00000
   3.220    0.00000
   3.117    0.00000
   3.014    0.00000
   2.911    0.00000
   2.809    0.00000
   2.706    0.00000
   2.603    0.00000
   2.500    0.00000
   2.397    0.00000
   2.294    0.00000
   2.191    0.00000
   2.088    0.00000
   1.985    0.00000
   1.882    0.00000
   1.780    0.00000
   1.677    0.00000
   1.574    0.00000
   1.471    0.00000
   1.368    0.00000
   1.265    0.00000
   1.162    0.00000
   1.059    0.00000
   0.956    0.00000
   0.854    0.00000
   0.751    0.00000
   0.648    0.00000
   0.545    0.00000
   0.442    0.00000
   0.339    0.00000
   0.236    0.00000
   0.133    0.00000
